total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;complySpeed;performanceGap;responseTime;searchTookLong;world_nr;tick_nr
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;20
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;21
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;22
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;23
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;24
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;25
0;2;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;-1;-1;-1;1;26
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;27
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;28
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;29
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;30
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;31
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;32
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;33
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;34
0;3;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;-1;-1;-1;1;35
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;36
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;37
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;38
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;39
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;40
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;41
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;42
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;43
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;44
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;45
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;46
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;47
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;48
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;49
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;50
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;51
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;52
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;53
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;54
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;55
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;56
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;57
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;58
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;59
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;60
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;61
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;62
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;63
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;64
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;65
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;66
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;67
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;68
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;69
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;70
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;71
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;72
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;73
0;4;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;-1;-1;-1;1;74
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;75
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;76
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;77
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;78
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;79
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;80
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;81
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;82
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;83
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;84
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;85
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;86
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;87
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;88
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;89
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;90
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;91
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;92
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;93
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;94
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;95
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;96
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;97
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;98
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;99
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;100
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;101
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;102
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;103
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;104
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;105
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;106
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;107
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;108
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;109
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;110
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;111
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;112
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;113
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;114
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;115
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;116
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;117
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;118
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;119
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;120
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;121
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;122
0;5;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;-1;-1;-1;1;123
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;124
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;125
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;126
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;127
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;128
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;129
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;130
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;131
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;132
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;133
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;134
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;135
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;136
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;137
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;138
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;139
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;140
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;141
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;142
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;143
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;144
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;145
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;146
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;147
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;148
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;149
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;150
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;151
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;152
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;153
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;154
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;155
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;156
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;157
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;158
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;159
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;160
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;161
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;162
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;163
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;164
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;165
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;166
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;167
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;168
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;169
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;170
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;-1;-1;-1;1;171
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;172
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;173
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;174
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;175
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;176
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;177
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;178
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;179
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;180
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;181
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;182
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;183
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;184
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;185
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;186
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;187
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;188
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;189
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;190
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;191
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;192
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;193
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;194
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;195
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;196
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;197
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;198
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;199
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;200
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;201
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;202
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;203
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;204
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;205
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;206
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;207
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;208
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;209
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;210
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;211
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;212
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;213
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;214
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;215
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;216
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;217
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;-1;-1;-1;1;218
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;219
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;220
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;221
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;222
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;223
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;224
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;225
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;-1;-1;-1;1;226
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;227
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;228
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;229
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;230
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;231
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;232
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;233
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;234
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;235
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;236
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;237
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;238
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;239
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;240
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;241
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;242
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;243
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;244
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;245
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;246
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;247
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;248
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;249
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;250
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;251
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;252
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;253
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;254
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;255
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;256
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;257
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;258
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;259
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;260
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;261
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;262
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;-1;-1;-1;-1;1;263
