total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;complySpeed;performanceGap;responseTime;searchTookLong;world_nr;tick_nr
0;19;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.0033333333333333335;-1;-1;1;18
0;20;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.003541666666666667;-1;-1;1;19
0;21;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.0037500000000000003;-1;-1;1;20
0;22;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.003958333333333334;-1;-1;1;21
0;23;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.004166666666666667;-1;-1;1;22
0;24;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.004375;-1;-1;1;23
0;25;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.004583333333333333;-1;-1;1;24
0;26;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.004791666666666667;-1;-1;1;25
0;27;0;0;0;2;0.25;0;0;0.08;0.0;0.33;0;0;-1;0.005000000000000001;-1;-1;1;26
0;29;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.005208333333333333;-1;-1;1;27
0;30;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.005416666666666667;-1;-1;1;28
0;31;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.005625000000000001;-1;-1;1;29
0;32;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.005833333333333334;-1;-1;1;30
0;33;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.006041666666666667;-1;-1;1;31
0;34;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.00625;-1;-1;1;32
0;35;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.006458333333333333;-1;-1;1;33
0;36;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.006666666666666667;-1;-1;1;34
0;37;0;0;0;2;0.25;0;0;0.08;0.01;0.33;0;0;-1;0.006875000000000001;-1;-1;1;35
0;39;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.007083333333333334;-1;-1;1;36
0;40;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.007291666666666667;-1;-1;1;37
0;41;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.007500000000000001;-1;-1;1;38
0;42;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.0077083333333333335;-1;-1;1;39
0;43;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.007916666666666667;-1;-1;1;40
0;44;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.008125;-1;-1;1;41
0;45;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.008333333333333333;-1;-1;1;42
0;46;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.008541666666666668;-1;-1;1;43
0;47;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.00875;-1;-1;1;44
0;48;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.008958333333333334;-1;-1;1;45
0;49;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.009166666666666667;-1;-1;1;46
0;50;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.009375;-1;-1;1;47
0;51;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.009583333333333334;-1;-1;1;48
0;52;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.009791666666666667;-1;-1;1;49
0;53;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.010000000000000002;-1;-1;1;50
0;54;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.010208333333333335;-1;-1;1;51
0;55;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.010416666666666666;-1;-1;1;52
0;56;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.010625;-1;-1;1;53
0;57;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.010833333333333334;-1;-1;1;54
0;58;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.011041666666666668;-1;-1;1;55
0;59;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.011250000000000001;-1;-1;1;56
0;60;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.011458333333333333;-1;-1;1;57
0;61;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.011666666666666667;-1;-1;1;58
0;62;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.011875;-1;-1;1;59
0;63;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.012083333333333335;-1;-1;1;60
0;64;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.012291666666666668;-1;-1;1;61
0;65;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.0125;-1;-1;1;62
0;66;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.012708333333333334;-1;-1;1;63
0;67;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.012916666666666667;-1;-1;1;64
0;68;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.013125000000000001;-1;-1;1;65
0;69;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.013333333333333334;-1;-1;1;66
0;70;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.013541666666666667;-1;-1;1;67
0;71;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.013750000000000002;-1;-1;1;68
0;72;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.013958333333333333;-1;-1;1;69
0;73;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.014166666666666668;-1;-1;1;70
0;74;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.014375;-1;-1;1;71
0;75;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.014583333333333334;-1;-1;1;72
0;76;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.014791666666666668;-1;-1;1;73
0;77;0;0;0;2;0.25;0;0;0.09;0.01;0.33;0;0;-1;0.015000000000000001;-1;-1;1;74
0;79;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015208333333333334;-1;-1;1;75
1;80;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015416666666666667;-1;-1;1;76
1;81;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015625;-1;-1;1;77
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;78
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;79
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;80
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;81
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;82
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;83
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;84
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;85
1;83;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.015833333333333335;-1;-1;1;86
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;87
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;88
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;89
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;90
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;91
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;92
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;93
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;94
1;84;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.017708333333333333;-1;-1;1;95
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;96
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;97
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;98
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;99
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;100
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;101
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;102
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;103
1;85;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.019583333333333335;-1;-1;1;104
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;105
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;106
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;107
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;108
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;109
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;110
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;111
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;112
2;86;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.021458333333333336;-1;-1;1;113
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;114
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;115
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;116
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;117
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;118
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;119
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;120
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;121
2;87;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.023333333333333334;-1;-1;1;122
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;123
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;124
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;125
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;126
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;127
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;128
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;129
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;130
2;88;0;0;0;2;0.25;0;0;0.09;0.02;0.33;0;0;-1;0.025208333333333336;-1;-1;1;131
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;132
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;133
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;134
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;135
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;136
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;137
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;138
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;139
2;90;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.027083333333333334;-1;-1;1;140
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;141
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;142
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;143
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;144
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;145
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;146
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;147
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;148
2;91;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.028958333333333332;-1;-1;1;149
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;150
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;151
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;152
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;153
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;154
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;155
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;156
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;157
2;92;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.030833333333333334;-1;-1;1;158
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;159
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;160
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;161
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;162
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;163
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;164
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;165
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;166
2;93;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.03270833333333333;-1;-1;1;167
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;168
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;169
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;170
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;171
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;172
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;173
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;174
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;175
2;94;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.034583333333333334;-1;-1;1;176
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;177
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;178
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;179
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;180
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;181
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;182
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;183
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;184
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;185
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;186
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;187
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;188
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;189
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;190
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;191
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;192
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;193
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;194
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;195
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;196
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;197
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;198
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;199
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;200
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;201
2;95;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;-1;0.036458333333333336;-1;-1;1;202
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;203
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;204
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;205
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;206
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;207
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;208
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;209
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;210
2;98;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.041875;-1;-1;1;211
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;212
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;213
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;214
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;215
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;216
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;217
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;218
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;219
2;99;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.04375;-1;-1;1;220
2;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;221
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;222
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;223
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;224
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;225
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;226
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;227
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;228
3;100;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;-1;0.045625000000000006;-1;-1;1;229
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;230
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;231
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;232
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;233
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;234
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;235
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;236
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;237
3;102;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;-1;0.0475;-1;-1;1;238
